기록,분절,박동위치,ST60_mV__x_clean(참값),ST80_mV__x_clean(참값),QT_ms__x_clean(참값),QTc_ms__x_clean(참값),R진폭_mV__x_clean(참값),QRS면적_mVms__x_clean(참값),ST60_mV__x_noisy(처리전),ST80_mV__x_noisy(처리전),QT_ms__x_noisy(처리전),QTc_ms__x_noisy(처리전),R진폭_mV__x_noisy(처리전),QRS면적_mVms__x_noisy(처리전),ST60_mV__B재구성(처리후),ST80_mV__B재구성(처리후),QT_ms__B재구성(처리후),QTc_ms__B재구성(처리후),R진폭_mV__B재구성(처리후),QRS면적_mVms__B재구성(처리후),ST60_mV_참값,ST60_mV_처리전,ST60_mV_처리후,ST80_mV_참값,ST80_mV_처리전,ST80_mV_처리후,QT_ms_참값,QT_ms_처리전,QT_ms_처리후,QTc_ms_참값,QTc_ms_처리전,QTc_ms_처리후,R진폭_mV_참값,R진폭_mV_처리전,R진폭_mV_처리후,QRS면적_mVms_참값,QRS면적_mVms_처리전,QRS면적_mVms_처리후
100,0,3283,-0.02467,-0.01467,,,1.19033,24.55648,0.05765,0.07452,,,1.21889,25.06814,0.04688,0.06824,,,1.35482,26.05035,-0.02467,0.08231,0.07154,-0.01467,0.08919,0.0829,,,,,,,1.19033,0.02856,0.16449,24.55648,0.51166,1.49387
100,1,263,-0.02467,-0.01967,277.77778,,1.27533,27.41759,0.42118,0.40248,175.0,,1.2853,27.42569,0.10251,0.12286,219.44444,,1.39726,27.39576,-0.02467,0.44584,0.12718,-0.01967,0.42215,0.14252,277.77778,-102.77778,-58.33333,,,,1.27533,0.00997,0.12193,27.41759,0.00809,-0.02183
100,1,571,0.03033,0.01533,172.22222,186.19374,1.27033,27.63426,0.30997,0.34683,341.66667,369.38436,1.41896,39.44332,0.12401,0.11387,155.55556,168.17499,1.51546,30.6504,0.03033,0.27963,0.09368,0.01533,0.3315,0.09854,172.22222,169.44444,-16.66667,186.19374,183.19062,-18.01875,1.27033,0.14863,0.24513,27.63426,11.80906,3.01614
100,1,866,-0.02733,-0.04733,125.0,138.08619,1.15767,25.88148,-0.10353,-0.11913,150.0,165.70343,1.10827,28.1734,0.07209,0.06783,177.77778,196.38925,1.37224,27.14414,-0.02733,-0.07619,0.09943,-0.04733,-0.07179,0.11516,125.0,25.0,52.77778,138.08619,27.61724,58.30306,1.15767,-0.0494,0.21458,25.88148,2.29192,1.26265
100,1,1165,-0.03633,-0.03133,291.66667,320.03867,1.23367,26.87778,0.0244,0.07824,166.66667,182.87924,1.20171,25.97862,0.01284,0.00901,250.0,274.31886,1.3235,26.77575,-0.03633,0.06074,0.04917,-0.03133,0.10957,0.04034,291.66667,-125.0,-41.66667,320.03867,-137.15943,-45.71981,1.23367,-0.03196,0.08983,26.87778,-0.89916,-0.10203
100,1,1461,-0.03733,-0.03233,130.55556,143.97953,1.27767,26.45093,-0.16504,-0.11936,219.44444,242.00815,1.25847,30.27407,0.00151,0.01194,305.55556,336.97337,1.50816,30.5162,-0.03733,-0.12771,0.03884,-0.03233,-0.08703,0.04428,130.55556,88.88889,175.0,143.97953,98.02862,192.99384,1.27767,-0.0192,0.23049,26.45093,3.82315,4.06528
100,1,1747,-0.01967,-0.00467,186.11111,208.80483,1.17533,23.975,-0.01516,-0.01857,472.22222,529.80329,1.42916,36.02238,0.00238,0.01088,500.0,560.96819,1.45371,31.30649,-0.01967,0.00451,0.02205,-0.00467,-0.0139,0.01555,186.11111,286.11111,313.88889,208.80483,320.99847,352.16337,1.17533,0.25383,0.27838,23.975,12.04738,7.33149
100,1,2034,-0.01333,-0.01833,133.33333,149.33068,1.34667,34.31482,0.00944,0.04882,352.77778,395.10409,1.339,35.09814,-0.01753,-0.0007,258.33333,289.32819,1.49987,36.40634,-0.01333,0.02277,-0.0042,-0.01833,0.06715,0.01763,133.33333,219.44444,125.0,149.33068,245.77341,139.99751,1.34667,-0.00767,0.1532,34.31482,0.78332,2.09152
100,1,2318,-0.021,-0.041,150.0,168.88199,1.254,26.39167,-0.13094,-0.1684,116.66667,131.35266,1.16939,30.17754,0.05161,0.03562,152.77778,172.00943,1.47983,31.96806,-0.021,-0.10994,0.07261,-0.041,-0.1274,0.07662,150.0,-33.33333,2.77778,168.88199,-37.52933,3.12744,1.254,-0.08461,0.22583,26.39167,3.78587,5.57639
100,1,2615,-0.03433,-0.00933,177.77778,195.72689,1.33067,28.86389,0.21253,0.04741,186.11111,204.90159,1.25495,32.003,0.12498,0.08501,166.66667,183.49396,1.40462,27.62622,-0.03433,0.24686,0.15931,-0.00933,0.05674,0.09434,177.77778,8.33333,-11.11111,195.72689,9.1747,-12.23293,1.33067,-0.07572,0.07395,28.86389,3.13911,-1.23767
100,1,2927,-0.03367,-0.01367,177.77778,190.96397,1.23633,27.14352,-0.28995,-0.28704,288.88889,310.31645,1.14621,30.66811,-0.0578,-0.05781,297.22222,319.26788,1.41683,30.76971,-0.03367,-0.25629,-0.02413,-0.01367,-0.27338,-0.04415,177.77778,111.11111,119.44444,190.96397,119.35248,128.30391,1.23633,-0.09012,0.1805,27.14352,3.52459,3.62619
100,1,3224,-0.03433,-0.03933,,,1.25567,27.15093,0.17356,0.13901,,,1.31063,29.78483,0.0646,0.04833,,,1.40184,29.49834,-0.03433,0.20789,0.09894,-0.03933,0.17834,0.08767,,,,,,,1.25567,0.05497,0.14617,27.15093,2.63391,2.34741
100,2,193,0.01967,0.01967,183.33333,,1.42967,37.48889,-0.13468,-0.1295,477.77778,,1.36343,38.4555,-0.06227,-0.0636,463.88889,,1.47583,35.50374,0.01967,-0.15434,-0.08194,0.01967,-0.14916,-0.08326,183.33333,294.44444,280.55556,,,,1.42967,-0.06623,0.04617,37.48889,0.96661,-1.98515
100,2,470,-0.03067,-0.04067,138.88889,158.33571,1.22933,26.75556,0.39825,0.13569,166.66667,190.00285,1.33539,30.1326,0.05899,0.06528,169.44444,193.16956,1.42563,29.39025,-0.03067,0.42892,0.08965,-0.04067,0.17636,0.10595,138.88889,27.77778,30.55556,158.33571,31.66714,34.83386,1.22933,0.10606,0.1963,26.75556,3.37704,2.6347
100,2,753,-0.05267,-0.07267,447.22222,504.40735,1.28733,27.04907,-0.21334,-0.23979,411.11111,463.67881,1.45408,35.88166,0.00264,0.01614,194.44444,219.30754,1.59935,33.14986,-0.05267,-0.16067,0.05531,-0.07267,-0.16712,0.08881,447.22222,-36.11111,-252.77778,504.40735,-40.72854,-285.09981,1.28733,0.16675,0.31202,27.04907,8.83258,6.10079
100,2,1046,-0.026,-0.006,191.66667,212.45357,1.384,30.96944,0.0145,0.08237,272.22222,301.74565,1.40726,33.96924,0.0194,0.03665,280.55556,310.98276,1.5039,32.00801,-0.026,0.0405,0.0454,-0.006,0.08837,0.04265,191.66667,80.55556,88.88889,212.45357,89.29208,98.52919,1.384,0.02326,0.1199,30.96944,2.9998,1.03857
100,2,1339,-0.04033,-0.04533,172.22222,190.90031,1.28467,27.55648,-0.02207,-0.02397,338.88889,375.64254,1.27339,26.92252,0.0409,0.04444,225.0,249.40202,1.20805,24.02574,-0.04033,0.01826,0.08123,-0.04533,0.02136,0.08978,172.22222,166.66667,52.77778,190.90031,184.74223,58.50171,1.28467,-0.01128,-0.07662,27.55648,-0.63396,-3.53074
100,2,1637,-0.042,-0.037,277.77778,305.30971,1.208,26.29722,-0.15831,-0.19458,308.33333,338.89378,1.27593,27.24363,0.01462,0.00961,166.66667,183.18583,1.40751,27.51149,-0.042,-0.11631,0.05662,-0.037,-0.15758,0.04661,277.77778,30.55556,-111.11111,305.30971,33.58407,-122.12388,1.208,0.06793,0.19951,26.29722,0.94641,1.21427
100,2,1942,-0.043,-0.028,180.55556,196.16078,1.307,28.48056,-0.05641,-0.00864,191.66667,208.23222,1.17438,29.98215,0.06863,0.05484,225.0,244.44651,1.49268,29.54835,-0.043,-0.01341,0.11163,-0.028,0.01936,0.08284,180.55556,11.11111,44.44444,196.16078,12.07143,48.28573,1.307,-0.13262,0.18568,28.48056,1.50159,1.06779
100,2,2232,-0.029,-0.024,213.88889,238.30902,1.471,35.63889,-0.23225,-0.24714,338.88889,377.58052,1.3268,42.6447,-0.02344,-0.05347,166.66667,185.69534,1.45586,33.76107,-0.029,-0.20325,0.00556,-0.024,-0.22314,-0.02947,213.88889,125.0,-47.22222,238.30902,139.2715,-52.61368,1.471,-0.1442,-0.01514,35.63889,7.00581,-1.87782
100,2,2510,-0.029,-0.029,186.11111,211.78791,1.246,25.81667,0.11227,0.23744,200.0,227.59297,1.26096,27.10097,0.07483,0.06861,152.77778,173.85574,1.37515,28.29649,-0.029,0.14127,0.10383,-0.029,0.26644,0.09761,186.11111,13.88889,-33.33333,211.78791,15.80507,-37.93216,1.246,0.01496,0.12915,25.81667,1.2843,2.47982
100,2,2798,-0.01433,-0.01933,127.77778,142.8599,1.22567,25.5537,0.00823,0.02047,488.88889,546.59439,1.24421,25.46569,0.0697,0.06799,152.77778,170.81075,1.35126,29.62687,-0.01433,0.02257,0.08403,-0.01933,0.0398,0.08732,127.77778,361.11111,25.0,142.8599,403.7345,27.95085,1.22567,0.01854,0.12559,25.5537,-0.08801,4.07316
100,2,3083,-0.02,-0.02,166.66667,187.31716,1.295,27.95833,-0.23761,-0.24416,286.11111,321.56113,1.20318,32.36151,-0.04057,-0.02141,147.22222,165.46349,1.40992,30.38853,-0.02,-0.21761,-0.02057,-0.02,-0.22416,-0.00141,166.66667,119.44444,-19.44444,187.31716,134.24397,-21.85367,1.295,-0.09182,0.11492,27.95833,4.40317,2.4302
100,2,3391,-0.00833,-0.00833,,,1.38667,30.41667,0.05148,0.00462,,,1.51196,33.83454,-0.02169,-0.0335,,,1.54464,33.87654,-0.00833,0.05982,-0.01336,-0.00833,0.01295,-0.02517,,,,,,,1.38667,0.12529,0.15797,30.41667,3.41787,3.45987
100,3,391,0.00467,-0.01033,163.88889,,1.23967,25.25926,0.00129,-0.00674,166.66667,,1.21341,25.35182,0.02447,0.03771,177.77778,,1.40726,29.29112,0.00467,-0.00338,0.0198,-0.01033,0.00359,0.04804,163.88889,2.77778,13.88889,,,,1.23967,-0.02626,0.1676,25.25926,0.09256,4.03186
100,3,680,-0.01333,-0.01833,188.88889,210.81851,1.30167,27.83333,0.01143,0.01396,194.44444,217.01906,1.3169,27.88346,0.06341,0.04992,172.22222,192.21688,1.54195,30.46276,-0.01333,0.02476,0.07675,-0.01833,0.03229,0.06825,188.88889,5.55556,-16.66667,210.81851,6.20054,-18.60163,1.30167,0.01524,0.24028,27.83333,0.05013,2.62943
100,3,981,-0.063,-0.058,138.88889,151.89221,1.427,31.79722,-0.08062,-0.08347,141.66667,154.93006,1.40563,32.74685,0.02387,0.03045,219.44444,239.98969,1.72136,35.09646,-0.063,-0.01762,0.08687,-0.058,-0.02547,0.08845,138.88889,2.77778,80.55556,151.89221,3.03784,88.09748,1.427,-0.02137,0.29436,31.79722,0.94962,3.29924
100,3,1266,-0.02167,-0.00667,188.88889,212.29278,1.23333,24.12963,0.0431,0.02171,144.44444,162.34154,1.23346,24.4343,0.03584,0.0677,180.55556,202.92693,1.43147,28.24174,-0.02167,0.06477,0.05751,-0.00667,0.02837,0.07437,188.88889,-44.44444,-8.33333,212.29278,-49.95124,-9.36586,1.23333,0.00013,0.19813,24.12963,0.30467,4.11211
100,3,1551,0.01167,-0.03333,172.22222,193.56107,1.31167,30.75,0.02837,-0.02511,430.55556,483.90267,1.35509,30.86558,0.00714,0.00134,,,1.53294,36.16946,0.01167,0.01671,-0.00452,-0.03333,0.00822,0.03467,172.22222,258.33333,,193.56107,290.3416,,1.31167,0.04342,0.22127,30.75,0.11558,5.41946
100,3,1845,-0.03333,-0.04833,269.44444,298.15824,1.30667,27.60185,-0.06722,-0.11527,166.66667,184.42778,1.27758,29.22172,0.02199,0.02575,166.66667,184.42778,1.49223,29.05169,-0.03333,-0.03388,0.05532,-0.04833,-0.06693,0.07408,269.44444,-102.77778,-102.77778,298.15824,-113.73046,-113.73046,1.30667,-0.02909,0.18556,27.60185,1.61987,1.44983
100,3,2150,-0.01667,-0.01667,225.0,244.44651,1.37333,31.41204,-0.00576,-0.00481,241.66667,262.55366,1.37046,31.49512,0.04842,0.04708,163.88889,178.05363,1.59778,32.92202,-0.01667,0.01091,0.06509,-0.01667,0.01185,0.06375,225.0,16.66667,-61.11111,244.44651,18.10715,-66.39288,1.37333,-0.00287,0.22445,31.41204,0.08308,1.50999
100,3,2467,0.064,0.059,188.88889,201.2927,1.314,29.92778,0.04832,0.04132,141.66667,150.96953,1.30811,29.846,0.04236,0.05121,175.0,186.49177,1.47774,28.97785,0.064,-0.01568,-0.02164,0.059,-0.01768,-0.00779,188.88889,-47.22222,-13.88889,201.2927,-50.32318,-14.80093,1.314,-0.00589,0.16374,29.92778,-0.08178,-0.94992
100,3,2762,-0.026,-0.041,163.88889,181.04634,1.249,25.37222,0.00787,-0.001,158.33333,174.90918,1.23239,25.19483,0.02844,0.02266,155.55556,171.8406,1.26588,25.74945,-0.026,0.03387,0.05444,-0.041,0.04,0.06366,163.88889,-5.55556,-8.33333,181.04634,-6.13716,-9.20575,1.249,-0.01661,0.01688,25.37222,-0.17739,0.37722
100,3,3042,-0.03967,-0.04467,141.66667,160.6349,1.30033,30.04074,-0.05438,-0.05712,211.11111,239.3775,1.29944,29.43772,0.01941,0.03528,177.77778,201.58105,1.53233,30.52269,-0.03967,-0.01471,0.05908,-0.04467,-0.01245,0.07995,141.66667,69.44444,36.11111,160.6349,78.7426,40.94615,1.30033,-0.0009,0.23199,30.04074,-0.60302,0.48194
100,3,3331,-0.01033,-0.01533,,,1.30467,27.30463,0.00023,0.00143,,,1.28785,26.87462,-0.00712,0.02275,,,1.45175,29.76007,-0.01033,0.01056,0.00322,-0.01533,0.01676,0.03808,,,,,,,1.30467,-0.01682,0.14709,27.30463,-0.43001,2.45544
100,4,311,-0.01967,-0.03967,161.11111,,1.21533,26.23519,0.05925,0.02112,163.88889,,1.22287,25.53981,0.06127,0.06472,163.88889,,1.43159,29.39165,-0.01967,0.07892,0.08093,-0.03967,0.06079,0.10438,161.11111,2.77778,2.77778,,,,1.21533,0.00754,0.21626,26.23519,-0.69537,3.15647
100,4,612,-0.00167,0.00333,163.88889,179.23281,1.29333,27.21759,0.04415,0.02503,308.33333,337.20071,1.29272,28.43811,-0.00408,-0.021,450.0,492.13077,1.4174,28.09916,-0.00167,0.04582,-0.00241,0.00333,0.02169,-0.02433,163.88889,144.44444,286.11111,179.23281,157.9679,312.89796,1.29333,-0.00062,0.12406,27.21759,1.22052,0.88157
100,4,910,-0.02367,-0.01367,213.88889,235.08848,1.23133,27.12222,-0.12197,-0.01339,133.33333,146.54866,1.43069,28.06383,0.03506,0.02253,155.55556,170.97344,1.59432,32.87063,-0.02367,-0.0983,0.05872,-0.01367,0.00028,0.0362,213.88889,-80.55556,-58.33333,235.08848,-88.53982,-64.11504,1.23133,0.19936,0.36299,27.12222,0.94161,5.74841
100,4,1207,-0.018,-0.028,205.55556,226.30922,1.172,25.92222,-0.0138,0.08698,166.66667,183.49396,1.19507,27.24578,0.02438,0.00842,222.22222,244.65861,1.3364,27.33426,-0.018,0.0042,0.04238,-0.028,0.11498,0.03642,205.55556,-38.88889,16.66667,226.30922,-42.81526,18.3494,1.172,0.02307,0.1644,25.92222,1.32356,1.41204
100,4,1500,-0.036,-0.031,191.66667,212.45357,1.209,25.7,0.04951,-0.03251,161.11111,178.58416,1.07183,25.31779,0.00315,-0.00572,158.33333,175.50512,1.23634,26.66251,-0.036,0.08551,0.03915,-0.031,-0.00151,0.02528,191.66667,-30.55556,-33.33333,212.45357,-33.86941,-36.94845,1.209,-0.13717,0.02734,25.7,-0.38221,0.96251
100,4,1783,-0.01967,-0.04467,158.33333,178.579,1.40033,35.82778,0.01689,-0.06021,177.77778,200.50975,1.49055,36.67135,-0.01869,-0.05339,463.88889,523.20514,1.46707,34.31385,-0.01967,0.03655,0.00098,-0.04467,-0.01554,-0.00872,158.33333,19.44444,305.55556,178.579,21.93075,344.62614,1.40033,0.09022,0.06674,35.82778,0.84357,-1.51392
100,4,2065,-0.01433,-0.01933,208.33333,235.38862,1.37567,34.28704,-0.00099,0.13215,402.77778,455.08466,1.35404,33.84862,0.08011,0.08503,180.55556,204.00347,1.54825,34.97676,-0.01433,0.01334,0.09444,-0.01933,0.15148,0.10436,208.33333,194.44444,-27.77778,235.38862,219.69604,-31.38515,1.37567,-0.02163,0.17258,34.28704,-0.43842,0.68972
100,4,2355,-0.036,-0.041,213.88889,238.30902,1.179,26.08611,0.02685,-0.14116,147.22222,164.03088,1.1326,27.50335,0.01557,0.03306,269.44444,300.20746,1.22704,25.28379,-0.036,0.06285,0.05157,-0.041,-0.10016,0.07406,213.88889,-66.66667,55.55556,238.30902,-74.27814,61.89845,1.179,-0.0464,0.04804,26.08611,1.41724,-0.80232
100,4,2658,-0.02967,-0.02967,141.66667,154.41789,1.25033,26.87593,-0.04463,-0.10623,155.55556,169.5569,1.20267,28.75201,0.05427,0.05299,177.77778,193.77931,1.43888,27.83228,-0.02967,-0.01497,0.08394,-0.02967,-0.07656,0.08266,141.66667,13.88889,36.11111,154.41789,15.13901,39.36142,1.25033,-0.04766,0.18855,26.87593,1.87608,0.95635
100,4,2959,-0.013,-0.028,225.0,246.06538,1.302,27.25833,0.10497,-0.11774,172.22222,188.34634,1.21653,31.09019,0.03552,0.04321,147.22222,161.00574,1.46332,30.11329,-0.013,0.11797,0.04852,-0.028,-0.08974,0.07121,225.0,-52.77778,-77.77778,246.06538,-57.71904,-85.05964,1.302,-0.08547,0.16132,27.25833,3.83185,2.85495
100,4,3257,-0.04567,-0.02067,,,1.36433,37.81019,-0.23614,-0.17816,,,1.2741,40.20317,-0.05876,-0.0854,,,1.59571,40.2265,-0.04567,-0.19048,-0.01309,-0.02067,-0.15749,-0.06473,,,,,,,1.36433,-0.09023,0.23138,37.81019,2.39299,2.41632
100,5,227,-0.015,-0.0,286.11111,,1.25,28.08333,0.01648,0.08856,186.11111,,1.24472,35.41756,0.00393,0.00028,516.66667,,1.34273,31.55477,-0.015,0.03148,0.01893,-0.0,0.08856,0.00028,286.11111,-100.0,230.55556,,,,1.25,-0.00528,0.09273,28.08333,7.33423,3.47144
100,5,514,-0.01067,-0.02067,177.77778,199.10757,1.22433,25.6713,-0.14746,-0.13678,155.55556,174.21913,1.08139,32.21923,-0.02465,-0.02168,188.88889,211.55179,1.30475,27.95864,-0.01067,-0.13679,-0.01398,-0.02067,-0.11612,-0.00102,177.77778,-22.22222,11.11111,199.10757,-24.88845,12.44422,1.22433,-0.14294,0.08042,25.6713,6.54794,2.28734
100,5,796,-0.01367,-0.00867,186.11111,210.2805,1.21133,28.10278,0.13669,0.12172,411.11111,464.50021,1.23548,30.02001,0.06154,0.06035,152.77778,172.61832,1.36018,30.4967,-0.01367,0.15036,0.07521,-0.00867,0.13039,0.06901,186.11111,225.0,-33.33333,210.2805,254.21971,-37.66218,1.21133,0.02414,0.14885,28.10278,1.91724,2.39392
100,5,1081,-0.01933,-0.01433,241.66667,271.60989,1.26067,26.26944,-0.22888,-0.18858,175.0,196.68302,1.20887,29.82805,0.02477,0.01893,166.66667,187.31716,1.36234,26.85843,-0.01933,-0.20955,0.0441,-0.01433,-0.17425,0.03326,241.66667,-66.66667,-75.0,271.60989,-74.92686,-84.29272,1.26067,-0.0518,0.10167,26.26944,3.5586,0.58899
100,5,1389,-0.02467,-0.02467,138.88889,150.15624,1.32533,29.32222,0.10925,0.1976,152.77778,165.17187,1.22808,28.82949,0.07909,0.08619,177.77778,192.19999,1.36235,28.86306,-0.02467,0.13392,0.10375,-0.02467,0.22226,0.11086,138.88889,13.88889,38.88889,150.15624,15.01562,42.04375,1.32533,-0.09725,0.03702,29.32222,-0.49274,-0.45916
100,5,1694,0.001,0.001,194.44444,211.25007,1.321,31.59722,0.0241,-0.01712,219.44444,238.4108,1.32046,32.56829,-0.01641,-0.01957,141.66667,153.91077,1.42606,30.57593,0.001,0.0231,-0.01741,0.001,-0.01812,-0.02057,194.44444,25.0,-52.77778,211.25007,27.16072,-57.33931,1.321,-0.00054,0.10506,31.59722,0.97107,-1.02129
100,5,1989,-0.04367,-0.06367,216.66667,239.3494,1.13633,24.96852,0.02732,-0.03497,158.33333,174.90918,1.1486,25.24711,0.03807,0.01824,166.66667,184.11492,1.25602,23.69194,-0.04367,0.07099,0.08174,-0.06367,0.0287,0.08191,216.66667,-58.33333,-50.0,239.3494,-64.44022,-55.23448,1.13633,0.01226,0.11969,24.96852,0.27859,-1.27658
100,5,2272,-0.03933,-0.04433,144.44444,162.91418,1.24567,25.34537,0.06707,0.11767,177.77778,200.50975,1.28077,25.03126,0.06225,0.07071,191.66667,216.17458,1.26456,24.43908,-0.03933,0.1064,0.10158,-0.04433,0.162,0.11504,144.44444,33.33333,47.22222,162.91418,37.59558,53.2604,1.24567,0.0351,0.01889,25.34537,-0.31411,-0.90629
100,5,2554,-0.03567,-0.05067,394.44444,445.66912,1.29933,26.84907,-0.03591,0.01524,169.44444,191.44941,1.33749,29.93216,0.05689,0.04229,180.55556,204.00347,1.28846,23.82893,-0.03567,-0.00024,0.09256,-0.05067,0.0659,0.09296,394.44444,-225.0,-213.88889,445.66912,-254.21971,-241.66565,1.29933,0.03816,-0.01087,26.84907,3.08308,-3.02015
100,5,2838,-0.041,-0.021,200.0,225.17599,1.219,26.21667,-0.10731,-0.13428,202.77778,228.30343,1.20637,29.58572,-0.02466,-0.03475,250.0,281.46998,1.27493,24.77485,-0.041,-0.06631,0.01634,-0.021,-0.11328,-0.01375,200.0,2.77778,50.0,225.17599,3.12744,56.294,1.219,-0.01263,0.05593,26.21667,3.36905,-1.44182
100,5,3131,-0.04033,-0.05033,194.44444,215.53261,1.16967,26.16759,-0.04133,-0.00296,150.0,166.26801,1.19207,26.37055,0.02034,0.03336,280.55556,310.98276,1.3395,26.84337,-0.04033,-0.001,0.06067,-0.05033,0.04737,0.08369,194.44444,-44.44444,86.11111,215.53261,-49.2646,95.45015,1.16967,0.0224,0.16983,26.16759,0.20295,0.67578
100,5,3424,-0.01767,-0.02267,,,1.29233,29.88148,-0.17888,-0.15512,,,1.2375,34.50533,0.03774,0.04572,,,1.37618,28.51555,-0.01767,-0.16121,0.0554,-0.02267,-0.13245,0.06839,,,,,,,1.29233,-0.05483,0.08385,29.88148,4.62384,-1.36593
100,6,430,-0.03333,-0.03333,150.0,,1.20167,26.92593,-0.07086,-0.06239,208.33333,,1.23516,27.99096,-0.04773,-0.05789,280.55556,,1.47155,30.08199,-0.03333,-0.03753,-0.01439,-0.03333,-0.02905,-0.02455,150.0,58.33333,130.55556,,,,1.20167,0.0335,0.26989,26.92593,1.06503,3.15606
