기록,분절,박동위치,ST60_mV__x_clean(참값),ST80_mV__x_clean(참값),QT_ms__x_clean(참값),QTc_ms__x_clean(참값),R진폭_mV__x_clean(참값),QRS면적_mVms__x_clean(참값),ST60_mV__x_noisy(처리전),ST80_mV__x_noisy(처리전),QT_ms__x_noisy(처리전),QTc_ms__x_noisy(처리전),R진폭_mV__x_noisy(처리전),QRS면적_mVms__x_noisy(처리전),ST60_mV__B재구성(처리후),ST80_mV__B재구성(처리후),QT_ms__B재구성(처리후),QTc_ms__B재구성(처리후),R진폭_mV__B재구성(처리후),QRS면적_mVms__B재구성(처리후),ST60_mV_참값,ST60_mV_처리전,ST60_mV_처리후,ST80_mV_참값,ST80_mV_처리전,ST80_mV_처리후,QT_ms_참값,QT_ms_처리전,QT_ms_처리후,QTc_ms_참값,QTc_ms_처리전,QTc_ms_처리후,R진폭_mV_참값,R진폭_mV_처리전,R진폭_mV_처리후,QRS면적_mVms_참값,QRS면적_mVms_처리전,QRS면적_mVms_처리후
100,2,753,-0.05267,-0.07267,447.22222,504.40735,1.28733,27.04907,-0.21334,-0.23979,411.11111,463.67881,1.45408,35.88166,-0.00778,0.00782,200.0,225.57347,1.42206,31.26562,-0.05267,-0.16067,0.04489,-0.07267,-0.16712,0.08049,447.22222,-36.11111,-247.22222,504.40735,-40.72854,-278.83388,1.28733,0.16675,0.13472,27.04907,8.83258,4.21654
100,2,1046,-0.026,-0.006,191.66667,212.45357,1.384,30.96944,0.0145,0.08237,272.22222,301.74565,1.40726,33.96924,0.05904,0.0633,283.33333,314.0618,1.43842,31.69376,-0.026,0.0405,0.08504,-0.006,0.08837,0.0693,191.66667,80.55556,91.66667,212.45357,89.29208,101.60823,1.384,0.02326,0.05442,30.96944,2.9998,0.72432
100,2,1339,-0.04033,-0.04533,172.22222,190.90031,1.28467,27.55648,-0.02207,-0.02397,338.88889,375.64254,1.27339,26.92252,0.00771,0.02957,183.33333,203.21646,1.29908,27.00139,-0.04033,0.01826,0.04804,-0.04533,0.02136,0.0749,172.22222,166.66667,11.11111,190.90031,184.74223,12.31615,1.28467,-0.01128,0.01442,27.55648,-0.63396,-0.55509
100,2,1637,-0.042,-0.037,277.77778,305.30971,1.208,26.29722,-0.15831,-0.19458,308.33333,338.89378,1.27593,27.24363,-0.02681,0.00147,186.11111,204.55751,1.31896,27.47545,-0.042,-0.11631,0.01519,-0.037,-0.15758,0.03847,277.77778,30.55556,-91.66667,305.30971,33.58407,-100.7522,1.208,0.06793,0.11096,26.29722,0.94641,1.17823
100,2,1942,-0.043,-0.028,180.55556,196.16078,1.307,28.48056,-0.05641,-0.00864,191.66667,208.23222,1.17438,29.98215,0.03888,0.03674,177.77778,193.14292,1.20007,25.69617,-0.043,-0.01341,0.08188,-0.028,0.01936,0.06474,180.55556,11.11111,-2.77778,196.16078,12.07143,-3.01786,1.307,-0.13262,-0.10693,28.48056,1.50159,-2.78439
100,2,2232,-0.029,-0.024,213.88889,238.30902,1.471,35.63889,-0.23225,-0.24714,338.88889,377.58052,1.3268,42.6447,0.00314,0.02253,138.88889,154.74612,1.45481,30.48967,-0.029,-0.20325,0.03214,-0.024,-0.22314,0.04653,213.88889,125.0,-75.0,238.30902,139.2715,-83.5629,1.471,-0.1442,-0.01619,35.63889,7.00581,-5.14922
100,2,2510,-0.029,-0.029,186.11111,211.78791,1.246,25.81667,0.11227,0.23744,200.0,227.59297,1.26096,27.10097,0.04052,0.06407,177.77778,202.30486,1.15884,24.93582,-0.029,0.14127,0.06952,-0.029,0.26644,0.09307,186.11111,13.88889,-8.33333,211.78791,15.80507,-9.48304,1.246,0.01496,-0.08716,25.81667,1.2843,-0.88084
100,2,2798,-0.01433,-0.01933,127.77778,142.8599,1.22567,25.5537,0.00823,0.02047,488.88889,546.59439,1.24421,25.46569,0.01512,0.04117,413.88889,462.74185,1.21038,24.33673,-0.01433,0.02257,0.02945,-0.01933,0.0398,0.06051,127.77778,361.11111,286.11111,142.8599,403.7345,319.88195,1.22567,0.01854,-0.01529,25.5537,-0.08801,-1.21698
100,2,3083,-0.02,-0.02,166.66667,187.31716,1.295,27.95833,-0.23761,-0.24416,286.11111,321.56113,1.20318,32.36151,0.01804,0.03517,288.88889,324.68308,1.35386,27.456,-0.02,-0.21761,0.03804,-0.02,-0.22416,0.05517,166.66667,119.44444,122.22222,187.31716,134.24397,137.36592,1.295,-0.09182,0.05886,27.95833,4.40317,-0.50233
100,2,3391,-0.00833,-0.00833,,,1.38667,30.41667,0.05148,0.00462,,,1.51196,33.83454,-0.04581,-0.05511,,,1.42608,29.81608,-0.00833,0.05982,-0.03747,-0.00833,0.01295,-0.04678,,,,,,,1.38667,0.12529,0.03941,30.41667,3.41787,-0.60059
100,3,391,0.00467,-0.01033,163.88889,,1.23967,25.25926,0.00129,-0.00674,166.66667,,1.21341,25.35182,0.06229,0.07252,338.88889,,1.2815,28.71475,0.00467,-0.00338,0.05763,-0.01033,0.00359,0.08285,163.88889,2.77778,175.0,,,,1.23967,-0.02626,0.04183,25.25926,0.09256,3.45549
100,3,680,-0.01333,-0.01833,188.88889,210.81851,1.30167,27.83333,0.01143,0.01396,194.44444,217.01906,1.3169,27.88346,0.08342,0.09579,344.44444,384.43375,1.3404,30.60869,-0.01333,0.02476,0.09675,-0.01833,0.03229,0.11413,188.88889,5.55556,155.55556,210.81851,6.20054,173.61524,1.30167,0.01524,0.03873,27.83333,0.05013,2.77536
100,3,981,-0.063,-0.058,138.88889,151.89221,1.427,31.79722,-0.08062,-0.08347,141.66667,154.93006,1.40563,32.74685,0.02928,0.0368,175.0,191.38419,1.4524,30.46421,-0.063,-0.01762,0.09228,-0.058,-0.02547,0.0948,138.88889,2.77778,36.11111,151.89221,3.03784,39.49198,1.427,-0.02137,0.0254,31.79722,0.94962,-1.33302
100,3,1266,-0.02167,-0.00667,188.88889,212.29278,1.23333,24.12963,0.0431,0.02171,144.44444,162.34154,1.23346,24.4343,0.03155,0.03234,172.22222,193.56107,1.11571,23.26316,-0.02167,0.06477,0.05322,-0.00667,0.02837,0.03901,188.88889,-44.44444,-16.66667,212.29278,-49.95124,-18.73172,1.23333,0.00013,-0.11763,24.12963,0.30467,-0.86647
100,3,1551,0.01167,-0.03333,172.22222,193.56107,1.31167,30.75,0.02837,-0.02511,430.55556,483.90267,1.35509,30.86558,-0.01273,0.00526,186.11111,209.17083,1.27708,27.01381,0.01167,0.01671,-0.0244,-0.03333,0.00822,0.0386,172.22222,258.33333,13.88889,193.56107,290.3416,15.60976,1.31167,0.04342,-0.03458,30.75,0.11558,-3.73619
100,3,1845,-0.03333,-0.04833,269.44444,298.15824,1.30667,27.60185,-0.06722,-0.11527,166.66667,184.42778,1.27758,29.22172,0.04166,0.03581,136.11111,150.61602,1.36288,29.1886,-0.03333,-0.03388,0.07499,-0.04833,-0.06693,0.08414,269.44444,-102.77778,-133.33333,298.15824,-113.73046,-147.54222,1.30667,-0.02909,0.05622,27.60185,1.61987,1.58674
100,3,2150,-0.01667,-0.01667,225.0,244.44651,1.37333,31.41204,-0.00576,-0.00481,241.66667,262.55366,1.37046,31.49512,-0.0058,0.02198,338.88889,368.1787,1.36585,28.30656,-0.01667,0.01091,0.01087,-0.01667,0.01185,0.03865,225.0,16.66667,113.88889,244.44651,18.10715,123.73219,1.37333,-0.00287,-0.00748,31.41204,0.08308,-3.10548
100,3,2467,0.064,0.059,188.88889,201.2927,1.314,29.92778,0.04832,0.04132,141.66667,150.96953,1.30811,29.846,-0.01828,-0.01102,297.22222,316.73999,1.18601,25.54756,0.064,-0.01568,-0.08228,0.059,-0.01768,-0.07002,188.88889,-47.22222,108.33333,201.2927,-50.32318,115.44729,1.314,-0.00589,-0.12799,29.92778,-0.08178,-4.38021
100,3,2762,-0.026,-0.041,163.88889,181.04634,1.249,25.37222,0.00787,-0.001,158.33333,174.90918,1.23239,25.19483,0.07369,0.08384,186.11111,205.595,1.2621,28.22919,-0.026,0.03387,0.09969,-0.041,0.04,0.12484,163.88889,-5.55556,22.22222,181.04634,-6.13716,24.54866,1.249,-0.01661,0.0131,25.37222,-0.17739,2.85697
100,3,3042,-0.03967,-0.04467,141.66667,160.6349,1.30033,30.04074,-0.05438,-0.05712,211.11111,239.3775,1.29944,29.43772,-0.00314,0.0174,250.0,283.47335,1.23823,26.37978,-0.03967,-0.01471,0.03653,-0.04467,-0.01245,0.06207,141.66667,69.44444,108.33333,160.6349,78.7426,122.83845,1.30033,-0.0009,-0.06211,30.04074,-0.60302,-3.66096
100,3,3331,-0.01033,-0.01533,,,1.30467,27.30463,0.00023,0.00143,,,1.28785,26.87462,-0.02307,-0.01399,,,1.28641,27.03933,-0.01033,0.01056,-0.01274,-0.01533,0.01676,0.00135,,,,,,,1.30467,-0.01682,-0.01826,27.30463,-0.43001,-0.2653
100,4,311,-0.01967,-0.03967,161.11111,,1.21533,26.23519,0.05925,0.02112,163.88889,,1.22287,25.53981,0.02135,0.02611,280.55556,,1.15701,23.31967,-0.01967,0.07892,0.04101,-0.03967,0.06079,0.06578,161.11111,2.77778,119.44444,,,,1.21533,0.00754,-0.05832,26.23519,-0.69537,-2.91551
100,4,612,-0.00167,0.00333,163.88889,179.23281,1.29333,27.21759,0.04415,0.02503,308.33333,337.20071,1.29272,28.43811,-0.0227,-0.00491,327.77778,358.46562,1.322,27.89223,-0.00167,0.04582,-0.02104,0.00333,0.02169,-0.00825,163.88889,144.44444,163.88889,179.23281,157.9679,179.23281,1.29333,-0.00062,0.02867,27.21759,1.22052,0.67463
100,4,910,-0.02367,-0.01367,213.88889,235.08848,1.23133,27.12222,-0.12197,-0.01339,133.33333,146.54866,1.43069,28.06383,0.03144,0.06858,136.11111,149.60176,1.36167,27.47663,-0.02367,-0.0983,0.05511,-0.01367,0.00028,0.08225,213.88889,-80.55556,-77.77778,235.08848,-88.53982,-85.48672,1.23133,0.19936,0.13034,27.12222,0.94161,0.35441
100,4,1207,-0.018,-0.028,205.55556,226.30922,1.172,25.92222,-0.0138,0.08698,166.66667,183.49396,1.19507,27.24578,0.06031,0.06281,186.11111,204.90159,1.2932,28.03148,-0.018,0.0042,0.07831,-0.028,0.11498,0.09081,205.55556,-38.88889,-19.44444,226.30922,-42.81526,-21.40763,1.172,0.02307,0.1212,25.92222,1.32356,2.10925
100,4,1500,-0.036,-0.031,191.66667,212.45357,1.209,25.7,0.04951,-0.03251,161.11111,178.58416,1.07183,25.31779,0.00333,0.01697,183.33333,203.21646,1.12284,23.97923,-0.036,0.08551,0.03933,-0.031,-0.00151,0.04797,191.66667,-30.55556,-8.33333,212.45357,-33.86941,-9.23711,1.209,-0.13717,-0.08616,25.7,-0.38221,-1.72077
100,4,1783,-0.01967,-0.04467,158.33333,178.579,1.40033,35.82778,0.01689,-0.06021,177.77778,200.50975,1.49055,36.67135,-0.0102,-0.01279,169.44444,191.11086,1.46957,32.77243,-0.01967,0.03655,0.00946,-0.04467,-0.01554,0.03188,158.33333,19.44444,11.11111,178.579,21.93075,12.53186,1.40033,0.09022,0.06923,35.82778,0.84357,-3.05535
100,4,2065,-0.01433,-0.01933,208.33333,235.38862,1.37567,34.28704,-0.00099,0.13215,402.77778,455.08466,1.35404,33.84862,0.00037,0.02024,194.44444,219.69604,1.41085,31.18191,-0.01433,0.01334,0.01471,-0.01933,0.15148,0.03957,208.33333,194.44444,-13.88889,235.38862,219.69604,-15.69257,1.37567,-0.02163,0.03518,34.28704,-0.43842,-3.10513
100,4,2355,-0.036,-0.041,213.88889,238.30902,1.179,26.08611,0.02685,-0.14116,147.22222,164.03088,1.1326,27.50335,0.00712,-0.00059,297.22222,331.15669,1.22425,26.25799,-0.036,0.06285,0.04312,-0.041,-0.10016,0.04041,213.88889,-66.66667,83.33333,238.30902,-74.27814,92.84767,1.179,-0.0464,0.04525,26.08611,1.41724,0.17188
100,4,2658,-0.02967,-0.02967,141.66667,154.41789,1.25033,26.87593,-0.04463,-0.10623,155.55556,169.5569,1.20267,28.75201,-0.02378,-0.00775,175.0,190.75151,1.27099,26.78849,-0.02967,-0.01497,0.00588,-0.02967,-0.07656,0.02192,141.66667,13.88889,33.33333,154.41789,15.13901,36.33362,1.25033,-0.04766,0.02066,26.87593,1.87608,-0.08744
100,4,2959,-0.013,-0.028,225.0,246.06538,1.302,27.25833,0.10497,-0.11774,172.22222,188.34634,1.21653,31.09019,0.05027,0.07228,136.11111,148.85437,1.26069,25.72023,-0.013,0.11797,0.06327,-0.028,-0.08974,0.10028,225.0,-52.77778,-88.88889,246.06538,-57.71904,-97.21102,1.302,-0.08547,-0.04131,27.25833,3.83185,-1.53811
100,4,3257,-0.04567,-0.02067,,,1.36433,37.81019,-0.23614,-0.17816,,,1.2741,40.20317,-0.0102,-0.01187,,,1.47304,36.66729,-0.04567,-0.19048,0.03547,-0.02067,-0.15749,0.0088,,,,,,,1.36433,-0.09023,0.10871,37.81019,2.39299,-1.1429
100,5,227,-0.015,-0.0,286.11111,,1.25,28.08333,0.01648,0.08856,186.11111,,1.24472,35.41756,-0.03768,-0.02429,266.66667,,1.17377,24.62099,-0.015,0.03148,-0.02268,-0.0,0.08856,-0.02429,286.11111,-100.0,-19.44444,,,,1.25,-0.00528,-0.07623,28.08333,7.33423,-3.46234
100,5,514,-0.01067,-0.02067,177.77778,199.10757,1.22433,25.6713,-0.14746,-0.13678,155.55556,174.21913,1.08139,32.21923,-0.06262,-0.04855,238.88889,267.5508,1.24645,25.15911,-0.01067,-0.13679,-0.05196,-0.02067,-0.11612,-0.02788,177.77778,-22.22222,61.11111,199.10757,-24.88845,68.44323,1.22433,-0.14294,0.02211,25.6713,6.54794,-0.51219
100,5,796,-0.01367,-0.00867,186.11111,210.2805,1.21133,28.10278,0.13669,0.12172,411.11111,464.50021,1.23548,30.02001,-0.00488,0.02114,400.0,451.94615,1.3958,29.43584,-0.01367,0.15036,0.00879,-0.00867,0.13039,0.0298,186.11111,225.0,213.88889,210.2805,254.21971,241.66565,1.21133,0.02414,0.18447,28.10278,1.91724,1.33306
100,5,1081,-0.01933,-0.01433,241.66667,271.60989,1.26067,26.26944,-0.22888,-0.18858,175.0,196.68302,1.20887,29.82805,-0.00222,0.02586,263.88889,296.58551,1.3113,25.96445,-0.01933,-0.20955,0.01712,-0.01433,-0.17425,0.0402,241.66667,-66.66667,22.22222,271.60989,-74.92686,24.97562,1.26067,-0.0518,0.05063,26.26944,3.5586,-0.305
100,5,1389,-0.02467,-0.02467,138.88889,150.15624,1.32533,29.32222,0.10925,0.1976,152.77778,165.17187,1.22808,28.82949,0.02655,0.06574,133.33333,144.14999,1.30616,27.00264,-0.02467,0.13392,0.05121,-0.02467,0.22226,0.09041,138.88889,13.88889,-5.55556,150.15624,15.01562,-6.00625,1.32533,-0.09725,-0.01917,29.32222,-0.49274,-2.31959
100,5,1694,0.001,0.001,194.44444,211.25007,1.321,31.59722,0.0241,-0.01712,219.44444,238.4108,1.32046,32.56829,-0.00123,0.00706,130.55556,141.83934,1.39615,28.07728,0.001,0.0231,-0.00223,0.001,-0.01812,0.00606,194.44444,25.0,-63.88889,211.25007,27.16072,-69.41074,1.321,-0.00054,0.07515,31.59722,0.97107,-3.51995
100,5,1989,-0.04367,-0.06367,216.66667,239.3494,1.13633,24.96852,0.02732,-0.03497,158.33333,174.90918,1.1486,25.24711,0.00212,0.03336,288.88889,319.13253,1.24678,25.65861,-0.04367,0.07099,0.04578,-0.06367,0.0287,0.09703,216.66667,-58.33333,72.22222,239.3494,-64.44022,79.78313,1.13633,0.01226,0.11045,24.96852,0.27859,0.6901
100,5,2272,-0.03933,-0.04433,144.44444,162.91418,1.24567,25.34537,0.06707,0.11767,177.77778,200.50975,1.28077,25.03126,-0.03886,-0.02417,,,1.29671,25.71646,-0.03933,0.1064,0.00047,-0.04433,0.162,0.02016,144.44444,33.33333,,162.91418,37.59558,,1.24567,0.0351,0.05104,25.34537,-0.31411,0.37109
100,5,2554,-0.03567,-0.05067,394.44444,445.66912,1.29933,26.84907,-0.03591,0.01524,169.44444,191.44941,1.33749,29.93216,0.007,0.01358,316.66667,357.7907,1.35532,26.1933,-0.03567,-0.00024,0.04267,-0.05067,0.0659,0.06425,394.44444,-225.0,-77.77778,445.66912,-254.21971,-87.87842,1.29933,0.03816,0.05599,26.84907,3.08308,-0.65577
100,5,2838,-0.041,-0.021,200.0,225.17599,1.219,26.21667,-0.10731,-0.13428,202.77778,228.30343,1.20637,29.58572,-0.00487,0.0058,313.88889,353.4012,1.35802,27.12311,-0.041,-0.06631,0.03613,-0.021,-0.11328,0.0268,200.0,2.77778,113.88889,225.17599,3.12744,128.22522,1.219,-0.01263,0.13902,26.21667,3.36905,0.90644
100,5,3131,-0.04033,-0.05033,194.44444,215.53261,1.16967,26.16759,-0.04133,-0.00296,150.0,166.26801,1.19207,26.37055,0.03166,0.03336,327.77778,363.32639,1.22251,25.21175,-0.04033,-0.001,0.07199,-0.05033,0.04737,0.0837,194.44444,-44.44444,133.33333,215.53261,-49.2646,147.79379,1.16967,0.0224,0.05285,26.16759,0.20295,-0.95585
100,5,3424,-0.01767,-0.02267,,,1.29233,29.88148,-0.17888,-0.15512,,,1.2375,34.50533,-0.04735,-0.05021,,,1.43209,28.71916,-0.01767,-0.16121,-0.02969,-0.02267,-0.13245,-0.02754,,,,,,,1.29233,-0.05483,0.13976,29.88148,4.62384,-1.16232
100,6,430,-0.03333,-0.03333,150.0,,1.20167,26.92593,-0.07086,-0.06239,208.33333,,1.23516,27.99096,0.01577,0.04972,288.88889,,1.38851,27.6242,-0.03333,-0.03753,0.0491,-0.03333,-0.02905,0.08305,150.0,58.33333,138.88889,,,,1.20167,0.0335,0.18684,26.92593,1.06503,0.69827
